q1,q2,q3,v1,v2,v3,cost
0.41482886634166466,2.8933001892694366,0.26250970598219664,0.2981547419955115,4.202163256034122,4.475235393217802,3372.78034260653
2.929285367027713,0.4475506442248129,0.8664518643701884,1.0382746742340778,5.677387944536759,3.6594197502325123,3851.891184788695
2.6606060652981207,0.744723035688831,0.77771404987189,2.2853927377633365,0.9952687402257911,2.4960598668818346,3010.3930449251093
2.880228083644214,0.3579089360762846,2.8307104523143374,7.519009811606193,2.9340221109542677,0.1009601588686202,4209.686330968835
2.1972319029247083,3.0849735864531898,2.0386410348339044,6.021005059802526,6.35007905524237,0.5727143494287894,11158.430081079574
1.277852056088839,2.131957135770803,2.602140377636382,3.8488230142218276,0.267747965337211,7.573608575197731,3878.882609422365
2.987567771022996,3.018796224873663,0.36707499381566394,2.18018949237716,6.795474221407401,4.678580115468844,12137.04048402967
2.1519360659459053,1.0373118104602637,3.0750439449640723,6.521773802495586,2.165133741076703,2.0437256896092197,4758.030921731223
2.174533448863429,2.3389779877837644,0.20923000161500888,0.46901569176250835,4.8471322552454605,0.5888424549846825,3682.6587336444095
0.0179893905420122,0.012242725478601875,2.050231620768831,5.253592488408542,0.29763641821891706,5.760228369256807,1292.3528454840311
2.704003860665446,1.0630598458163738,2.797636984192323,0.26506810034926165,4.941579261754476,6.982006958486264,4597.6424305001765
1.7944680204870633,1.978101466941037,1.5894185617874423,7.766231599737299,4.730652898175901,7.092119884864378,5014.254766894994
1.0454180026345734,1.5415161611223518,3.0302199700828054,4.132228859875409,3.0258141412383965,7.910882896253535,4796.498764059841
1.2388885669756977,1.0041712298414347,2.761800626889904,5.318210603013276,3.188073246193982,2.070517831125903,3038.3978584287133
0.9806994807533791,1.8920398581970033,1.4803913027885796,6.962755609132013,1.3549403806825309,2.548373434627832,2968.4990552448535
2.663644556139276,1.093743414406764,3.109323729480744,5.9187603497316745,0.24270933332485445,0.7658257896386376,4770.650729347781
1.775432408357529,3.0896848792616036,1.594975986520634,0.46969616691172345,2.3173793944375847,6.510513775714541,6072.358928075885
1.0855014268696948,0.2776968188129403,1.984809935201299,5.892747375309566,7.220108818492459,6.233595929658891,3023.910615493793
3.032086693111347,2.0093085732457814,1.658306243196388,4.822041575566166,3.114058408131152,0.5539145611052225,5175.780502988674
0.8548957418968218,1.1853260279093694,2.3431778239985133,7.693827621842645,1.487253620679783,7.849174233585003,3071.4531583346293
1.6977267872521296,2.9168832506736817,0.5476604584929444,6.382585214680654,1.4914791979587063,2.312901229579758,5045.291403955275
